gateway_txn_id,order_id,merchant_id,payment_method,gateway_name,gross_amount,fee_amount,net_amount,currency,status,customer_name,payer_email,initiated_at,completed_at,settled_at,bank_settlement_ref
PG169300010921827,OD169300010921827,MERCH_DIST_001,E_WALLET,OVO,646000,11494,634506,IDR,SETTLED,UD Putra,ud.putra@yahoo.com,2023-08-27 12:00:00,2023-08-27 12:04:00,2023-08-28 15:04:00,QFI4-MXDQ-1AD9-TCSX
PG169300025658100,OD169300025658100,MERCH_DIST_001,E_WALLET,SHOPEEPAY,378000,7435,370565,IDR,SETTLED,Grosir Indra,grosir.indra@mail.com,2023-08-26 20:00:00,2023-08-26 20:02:00,2023-08-27 11:02:00,Z8EP-ZYNX-1B7J-2LS7
PG169300020313716,OD169300020313716,MERCH_DIST_001,E_WALLET,LINKAJA,96000,1583,94417,IDR,SETTLED,Depot Tina,depot.tina@email.com,2023-08-16 15:00:00,2023-08-16 15:05:00,2023-08-17 18:05:00,7A5P-4F1P-94U4-SP3N
PG169300022482540,OD169300022482540,MERCH_DIST_001,E_WALLET,GOPAY,788000,20259,767741,IDR,SETTLED,PT Mega,pt.mega@gmail.com,2023-08-31 13:00:00,2023-08-31 13:04:00,2023-09-01 19:04:00,XY5K-ABDQ-LMB4-46KD
PG169300013534758,OD169300013534758,MERCH_DIST_001,QRIS,DANA,93000,2155,90845,IDR,SETTLED,CV Dewi,cv.dewi@gmail.com,2023-08-26 20:00:00,2023-08-26 20:03:00,2023-08-27 09:03:00,VHQG-UFD7-6I3M-ZXWZ
PG169300014945934,OD169300014945934,MERCH_DIST_001,E_WALLET,OVO,258000,5772,252228,IDR,SETTLED,Kios Mira,kios.mira@email.com,2023-08-11 12:00:00,2023-08-11 12:03:00,2023-08-12 07:03:00,KM6H-WHK2-WFGP-CI7W
PG169300005246207,OD169300005246207,MERCH_DIST_001,QRIS,DANA,496000,9058,486942,IDR,SETTLED,TB Wawan,tb.wawan@mail.com,2023-08-24 19:00:00,2023-08-24 19:01:00,2023-08-25 20:01:00,3JCH-UAH9-ZNMI-98KA
PG169300005037273,OD169300005037273,MERCH_DIST_001,E_WALLET,LINKAJA,636000,13306,622694,IDR,SETTLED,PT Galang,pt.galang@yahoo.com,2023-08-17 14:00:00,2023-08-17 14:01:00,2023-08-18 05:01:00,FQO7-LWJ0-NVQZ-G3TZ
PG169300005706288,OD169300005706288,MERCH_DIST_001,QRIS,DANA,216000,4748,211252,IDR,SETTLED,Toko Rini,rini@gmail.com,2023-09-01 20:00:00,2023-09-01 20:02:00,2023-09-02 09:02:00,1NCU-O8NH-J4KW-12OT
PG169300020421560,OD169300020421560,MERCH_DIST_001,E_WALLET,DANA,597000,19210,577790,IDR,SETTLED,CV Heri,cv.heri@email.com,2023-08-18 16:00:00,2023-08-18 16:02:00,2023-08-19 13:02:00,R6G7-4MSU-NGAO-6A6J
PG169300012540234,OD169300012540234,MERCH_DIST_001,QRIS,OVO,278000,5289,272711,IDR,SETTLED,Kios Wawan,kios.wawan@email.com,2023-09-01 18:00:00,2023-09-01 18:05:00,2023-09-02 22:05:00,6X8E-SL5D-VUE8-KR01
PG169300012958476,OD169300012958476,MERCH_DIST_001,E_WALLET,OVO,634000,12276,621724,IDR,SETTLED,Kios Mira,kios.mira@gmail.com,2023-08-19 21:00:00,2023-08-19 21:02:00,2023-08-20 23:02:00,F9BT-3F1O-1MM9-KNZF
PG169300025784190,OD169300025784190,MERCH_DIST_001,QRIS,GOPAY,278000,5512,272488,IDR,SETTLED,CV Fajar,cv.fajar@email.com,2023-08-26 16:00:00,2023-08-26 16:02:00,2023-08-27 19:02:00,8SH8-J8MV-ZVMH-J199
PG169300003571127,OD169300003571127,MERCH_DIST_001,QRIS,DANA,72000,1228,70772,IDR,SETTLED,PT Dedi,pt.dedi@email.com,2023-08-09 14:00:00,2023-08-09 14:04:00,2023-08-10 13:04:00,4TQD-GCBY-FTCI-YE9F
PG169300016908416,OD169300016908416,MERCH_DIST_001,E_WALLET,DANA,308000,7368,300632,IDR,SETTLED,TB Rudi,tb.rudi@gmail.com,2023-08-23 20:00:00,2023-08-23 20:02:00,2023-08-24 16:02:00,4Q0M-LZWK-7SDF-T89U
PG169300021410718,OD169300021410718,MERCH_DIST_001,QRIS,OVO,173000,4894,168106,IDR,SETTLED,CV Edi,cv.edi@mail.com,2023-09-05 23:00:00,2023-09-05 23:03:00,2023-09-07 09:03:00,B3YR-Y04D-RI0J-9LY8
PG169300025706750,OD169300025706750,MERCH_DIST_001,QRIS,GOPAY,707000,18391,688609,IDR,SETTLED,Toko Dewi,dewi@yahoo.com,2023-09-04 17:00:00,2023-09-04 17:01:00,2023-09-05 06:01:00,WLB0-99UD-05LU-8GK2
PG169300025264116,OD169300025264116,MERCH_DIST_001,E_WALLET,GOPAY,462000,15061,446939,IDR,SETTLED,CV Kusuma,cv.kusuma@mail.com,2023-08-01 22:00:00,2023-08-01 22:02:00,2023-08-03 05:02:00,5N1D-0M8Y-CHOI-XA4R
PG169300017334694,OD169300017334694,MERCH_DIST_001,E_WALLET,DANA,1050000,35158,1014842,IDR,SETTLED,CV Novi,cv.novi@gmail.com,2023-08-23 20:00:00,2023-08-23 20:03:00,2023-08-24 22:03:00,24HF-65OX-CWQX-IMLT
PG169300011038920,OD169300011038920,MERCH_DIST_001,QRIS,OVO,186000,5484,180516,IDR,SETTLED,Depot Dedi,depot.dedi@yahoo.com,2023-08-09 17:00:00,2023-08-09 17:05:00,2023-08-10 13:05:00,2JQC-N7U5-S0AX-MB6K
PG169300014514934,OD169300014514934,MERCH_DIST_001,E_WALLET,LINKAJA,228000,5707,222293,IDR,SETTLED,CV Gita,cv.gita@email.com,2023-08-17 14:00:00,2023-08-17 14:01:00,2023-08-18 05:01:00,KQJG-8A97-1WR6-3JI1
PG169300013045248,OD169300013045248,MERCH_DIST_001,QRIS,OVO,362000,12269,349731,IDR,SETTLED,TB Eko,tb.eko@gmail.com,2023-09-01 13:00:00,2023-09-01 13:01:00,2023-09-02 04:01:00,83GR-ZWW0-2I1O-4LBJ
PG169300013879159,OD169300013879159,MERCH_DIST_001,QRIS,OVO,1102000,23057,1078943,IDR,SETTLED,TB Udin,tb.udin@mail.com,2023-08-05 22:00:00,2023-08-05 22:02:00,2023-08-07 10:02:00,DN3T-A7N6-JCNB-WSQN
PG169300008218408,OD169300008218408,MERCH_DIST_001,E_WALLET,OVO,524000,18267,505733,IDR,SETTLED,Grosir Oka,grosir.oka@yahoo.com,2023-08-01 22:00:00,2023-08-01 22:02:00,2023-08-02 15:02:00,VQ62-Z6U0-KXOD-JL2W
PG169300014963903,OD169300014963903,MERCH_DIST_001,QRIS,GOPAY,32000,784,31216,IDR,SETTLED,Depot Candra,depot.candra@yahoo.com,2023-08-19 17:00:00,2023-08-19 17:05:00,2023-08-20 21:05:00,N3WT-127A-31EJ-C2R3
PG169300009590784,OD169300009590784,MERCH_DIST_001,QRIS,SHOPEEPAY,270000,4181,265819,IDR,SETTLED,TB Surya,tb.surya@yahoo.com,2023-08-28 18:00:00,2023-08-28 18:03:00,2023-08-29 15:03:00,7NRQ-U5LH-NOS3-SO5U
PG169300005942210,OD169300005942210,MERCH_DIST_001,QRIS,DANA,480000,14412,465588,IDR,SETTLED,CV Fajar,cv.fajar@gmail.com,2023-08-07 12:00:00,2023-08-07 12:03:00,2023-08-08 17:03:00,R02L-AB86-JQR6-WYA8
PG169300017655651,OD169300017655651,MERCH_DIST_001,QRIS,GOPAY,264000,4911,259089,IDR,SETTLED,Agen Budi,agen.budi@email.com,2023-08-27 17:00:00,2023-08-27 17:01:00,2023-08-28 19:01:00,EKYJ-U2JY-XXIR-DPDU
PG169300014423736,OD169300014423736,MERCH_DIST_001,E_WALLET,DANA,638000,9637,628363,IDR,SETTLED,UD Gunawan,ud.gunawan@mail.com,2023-08-19 14:00:00,2023-08-19 14:02:00,2023-08-20 14:02:00,GW2M-V5E7-Q19H-J62Q
PG169300019739690,OD169300019739690,MERCH_DIST_001,QRIS,OVO,186000,3605,182395,IDR,SETTLED,Agen Pandu,agen.pandu@gmail.com,2023-08-21 21:00:00,2023-08-21 21:04:00,2023-08-23 07:04:00,RYPB-8Q1W-SS03-DB79
PG169300025909730,OD169300025909730,MERCH_DIST_001,QRIS,DANA,756000,17252,738748,IDR,SETTLED,Warung Dian,dian@yahoo.com,2023-09-01 14:00:00,2023-09-01 14:05:00,2023-09-02 08:05:00,D50P-86AB-AFGA-3CFP
PG169300016637016,OD169300016637016,MERCH_DIST_001,QRIS,GOPAY,84000,1730,82270,IDR,SETTLED,CV Novi,cv.novi@mail.com,2023-08-16 15:00:00,2023-08-16 15:04:00,2023-08-18 03:04:00,U0PP-TE77-7MK1-XNWU
PG169300008585519,OD169300008585519,MERCH_DIST_001,QRIS,DANA,192000,3157,188843,IDR,SETTLED,Toko Putra,putra@gmail.com,2023-08-18 17:00:00,2023-08-18 17:03:00,2023-08-19 05:03:00,O9VF-37LT-693R-15SS
PG169300017163900,OD169300017163900,MERCH_DIST_001,E_WALLET,LINKAJA,513000,9860,503140,IDR,SETTLED,PT Novi,pt.novi@gmail.com,2023-08-08 15:00:00,2023-08-08 15:05:00,2023-08-09 13:05:00,GWUH-S1K9-4LGE-5H6A
PG169300007300804,OD169300007300804,MERCH_DIST_001,QRIS,DANA,219000,5004,213996,IDR,SETTLED,Agen Karno,agen.karno@gmail.com,2023-08-10 12:00:00,2023-08-10 12:03:00,2023-08-11 06:03:00,ULP1-H0I7-5RZU-RONT
PG169300006452061,OD169300006452061,MERCH_DIST_001,E_WALLET,SHOPEEPAY,1062000,23871,1038129,IDR,SETTLED,Toko Herman,herman@yahoo.com,2023-08-09 17:00:00,2023-08-09 17:05:00,2023-08-10 05:05:00,7WKF-UZ8B-U8Q6-LRM4
PG169300023519392,OD169300023519392,MERCH_DIST_001,E_WALLET,OVO,570000,19446,550554,IDR,SETTLED,Toko Erna,erna@yahoo.com,2023-08-16 15:00:00,2023-08-16 15:05:00,2023-08-17 21:05:00,WYAF-RM0E-T5RL-I7IG
PG169300023402015,OD169300023402015,MERCH_DIST_001,E_WALLET,OVO,564000,11755,552245,IDR,SETTLED,CV Kusuma,cv.kusuma@email.com,2023-08-19 19:00:00,2023-08-19 19:04:00,2023-08-20 15:04:00,ZIJO-N7I0-LOA9-EIHJ
PG169300015145844,OD169300015145844,MERCH_DIST_001,E_WALLET,GOPAY,408000,6129,401871,IDR,SETTLED,CV Bambang,cv.bambang@yahoo.com,2023-08-15 23:00:00,2023-08-15 23:02:00,2023-08-17 10:02:00,M0JS-4MPI-32ZS-LRWU
PG169300025600050,OD169300025600050,MERCH_DIST_001,QRIS,OVO,398000,8052,389948,IDR,SETTLED,UD Fajar,ud.fajar@gmail.com,2023-08-26 23:00:00,2023-08-26 23:02:00,2023-08-27 12:02:00,0W98-O32C-6O18-672A
PG169300006403382,OD169300006403382,MERCH_DIST_001,QRIS,GOPAY,169000,3010,165990,IDR,SETTLED,Grosir Galang,grosir.galang@yahoo.com,2023-08-16 17:00:00,2023-08-16 17:02:00,2023-08-17 12:02:00,JF0Q-IXLX-EED1-UO80
PG169300004460172,OD169300004460172,MERCH_DIST_001,E_WALLET,LINKAJA,541000,18529,522471,IDR,SETTLED,Grosir Asep,grosir.asep@yahoo.com,2023-08-27 17:00:00,2023-08-27 17:02:00,2023-08-28 14:02:00,DA74-QKC0-E84U-4QQW
PG169300013551002,OD169300013551002,MERCH_DIST_001,QRIS,GOPAY,348000,8163,339837,IDR,SETTLED,Warung Yanto,yanto@mail.com,2023-09-02 18:00:00,2023-09-02 18:03:00,2023-09-03 11:03:00,JCCA-6QTU-UR0U-SHJB
PG169300015731430,OD169300015731430,MERCH_DIST_001,QRIS,OVO,208000,3724,204276,IDR,SETTLED,Warung Pandu,pandu@gmail.com,2023-08-16 20:00:00,2023-08-16 20:01:00,2023-08-18 01:01:00,YBRZ-EQAQ-EIOA-0753
PG169300013429141,OD169300013429141,MERCH_DIST_001,E_WALLET,GOPAY,58000,885,57115,IDR,SETTLED,UD Surya,ud.surya@email.com,2023-08-21 23:00:00,2023-08-21 23:02:00,2023-08-23 03:02:00,5O6D-7JSS-AX9E-D6CG
PG169300011192800,OD169300011192800,MERCH_DIST_001,E_WALLET,LINKAJA,998000,19032,978968,IDR,SETTLED,Depot Qomar,depot.qomar@yahoo.com,2023-08-01 20:00:00,2023-08-01 20:05:00,2023-08-03 08:05:00,FPQD-NEY5-CD2D-IOT3
PG169300008038066,OD169300008038066,MERCH_DIST_001,QRIS,GOPAY,141000,4788,136212,IDR,SETTLED,Depot Hendra,depot.hendra@gmail.com,2023-08-30 22:00:00,2023-08-30 22:02:00,2023-08-31 22:02:00,W6X2-Z4D8-G727-7EFA
PG169300007384776,OD169300007384776,MERCH_DIST_001,QRIS,OVO,468000,12701,455299,IDR,SETTLED,PT Rudi,pt.rudi@mail.com,2023-08-04 12:00:00,2023-08-04 12:05:00,2023-08-05 06:05:00,N3P0-WL58-7QVG-ALTO
PG169300017429100,OD169300017429100,MERCH_DIST_001,E_WALLET,GOPAY,513000,14948,498052,IDR,SETTLED,Depot Eko,depot.eko@email.com,2023-08-28 21:00:00,2023-08-28 21:04:00,2023-08-29 11:04:00,P4ZT-UXXD-XZIW-VOVW
PG169300016020702,OD169300016020702,MERCH_DIST_001,QRIS,SHOPEEPAY,168000,4908,163092,IDR,SETTLED,UD Sari,ud.sari@yahoo.com,2023-08-04 14:00:00,2023-08-04 14:03:00,2023-08-05 17:03:00,JX5N-HILM-BTAG-U1GL
PG169300008671860,OD169300008671860,MERCH_DIST_001,QRIS,GOPAY,726000,16992,709008,IDR,SETTLED,Warung Dian,dian@email.com,2023-09-01 23:00:00,2023-09-01 23:05:00,2023-09-03 04:05:00,5VG8-7PPR-03F6-4S81
PG169300018115102,OD169300018115102,MERCH_DIST_001,E_WALLET,GOPAY,138000,2516,135484,IDR,SETTLED,UD Nina,ud.nina@email.com,2023-08-31 18:00:00,2023-08-31 18:05:00,2023-09-01 18:05:00,15GW-1R0V-HLZW-EZVZ
PG169300005760300,OD169300005760300,MERCH_DIST_001,QRIS,SHOPEEPAY,904000,21471,882529,IDR,SETTLED,Grosir Susanto,grosir.susanto@gmail.com,2023-08-01 22:00:00,2023-08-01 22:04:00,2023-08-03 06:04:00,53ER-730S-A20B-P3OR
PG169300011030509,OD169300011030509,MERCH_DIST_001,QRIS,LINKAJA,748000,24379,723621,IDR,SETTLED,CV Oka,cv.oka@gmail.com,2023-08-04 17:00:00,2023-08-04 17:04:00,2023-08-05 06:04:00,UNV3-XFR4-O5ZS-14NA
PG169300006045916,OD169300006045916,MERCH_DIST_001,E_WALLET,DANA,286000,7516,278484,IDR,SETTLED,Toko Lisa,lisa@yahoo.com,2023-08-24 18:00:00,2023-08-24 18:05:00,2023-08-25 21:05:00,VSVZ-4ZZ6-86A6-1V6J
PG169300025761258,OD169300025761258,MERCH_DIST_001,E_WALLET,LINKAJA,288000,5487,282513,IDR,SETTLED,Agen Mira,agen.mira@gmail.com,2023-08-31 15:00:00,2023-08-31 15:03:00,2023-09-01 06:03:00,78H9-4RVW-ZWNB-TKXQ
PG169300005763272,OD169300005763272,MERCH_DIST_001,QRIS,DANA,242000,7635,234365,IDR,SETTLED,Agen Sari,agen.sari@mail.com,2023-08-30 19:00:00,2023-08-30 19:01:00,2023-09-01 07:01:00,TOCM-5JQV-VUVY-OC3V
PG169300022944096,OD169300022944096,MERCH_DIST_001,QRIS,OVO,144000,2393,141607,IDR,SETTLED,PT Joko,pt.joko@mail.com,2023-09-03 16:00:00,2023-09-03 16:04:00,2023-09-04 14:04:00,N5JM-CBJZ-6PTK-2PKW
PG169300005136488,OD169300005136488,MERCH_DIST_001,QRIS,GOPAY,555000,12985,542015,IDR,SETTLED,Warung Fajar,fajar@mail.com,2023-08-08 14:00:00,2023-08-08 14:05:00,2023-08-09 21:05:00,D9K9-7QN4-KVNE-IEPW
PG169300021117690,OD169300021117690,MERCH_DIST_001,E_WALLET,GOPAY,744000,19242,724758,IDR,SETTLED,Agen Oka,agen.oka@gmail.com,2023-08-17 23:00:00,2023-08-17 23:01:00,2023-08-18 22:01:00,WUEB-XRBD-PMFW-RLUB
PG169300026153300,OD169300026153300,MERCH_DIST_001,QRIS,DANA,126000,3747,122253,IDR,SETTLED,Depot Nurul,depot.nurul@email.com,2023-08-22 15:00:00,2023-08-22 15:01:00,2023-08-23 04:01:00,IGJM-G1WG-AYFS-XSVW
PG169300012481584,OD169300012481584,MERCH_DIST_001,QRIS,SHOPEEPAY,284000,9541,274459,IDR,SETTLED,Agen Mira,agen.mira@gmail.com,2023-09-04 12:00:00,2023-09-04 12:01:00,2023-09-05 03:01:00,ZOM1-IGZB-W8UC-UK3A
PG169300006852014,OD169300006852014,MERCH_DIST_001,E_WALLET,LINKAJA,32000,996,31004,IDR,SETTLED,PT Fajar,pt.fajar@yahoo.com,2023-08-20 13:00:00,2023-08-20 13:02:00,2023-08-21 16:02:00,AAJ4-U4D4-2J9T-E6HL
PG169300012696488,OD169300012696488,MERCH_DIST_001,QRIS,DANA,1089000,35619,1053381,IDR,SETTLED,PT Feri,pt.feri@yahoo.com,2023-08-03 18:00:00,2023-08-03 18:03:00,2023-08-05 01:03:00,R5MS-SINV-WE44-7FMC
PG169300010557270,OD169300010557270,MERCH_DIST_001,E_WALLET,GOPAY,345000,6367,338633,IDR,SETTLED,Grosir Wahyu,grosir.wahyu@gmail.com,2023-08-27 22:00:00,2023-08-27 22:01:00,2023-08-29 00:01:00,MGBO-QW3V-WR53-UM03
PG169300022401868,OD169300022401868,MERCH_DIST_001,QRIS,DANA,757000,22622,734378,IDR,SETTLED,TB Budi,tb.budi@email.com,2023-08-23 23:00:00,2023-08-23 23:02:00,2023-08-24 18:02:00,L3DF-8ZH3-WKXA-GTL0
PG169300013204829,OD169300013204829,MERCH_DIST_001,QRIS,DANA,360000,8279,351721,IDR,SETTLED,Kios Susanto,kios.susanto@gmail.com,2023-08-26 18:00:00,2023-08-26 18:02:00,2023-08-27 14:02:00,UOIB-4W4K-4O75-OIW2
PG169300020991972,OD169300020991972,MERCH_DIST_001,E_WALLET,LINKAJA,364000,10653,353347,IDR,SETTLED,TB Wawan,tb.wawan@yahoo.com,2023-08-23 19:00:00,2023-08-23 19:01:00,2023-08-24 14:01:00,VXH0-TMTS-O7WW-E247
PG169300015828742,OD169300015828742,MERCH_DIST_001,QRIS,SHOPEEPAY,580000,15010,564990,IDR,SETTLED,Agen Riska,agen.riska@gmail.com,2023-08-14 13:00:00,2023-08-14 13:03:00,2023-08-15 18:03:00,QCB4-9O5F-FEC4-QMLB
PG169300005087500,OD169300005087500,MERCH_DIST_001,QRIS,OVO,284000,5201,278799,IDR,SETTLED,CV Yanto,cv.yanto@yahoo.com,2023-08-05 19:00:00,2023-08-05 19:01:00,2023-08-06 12:01:00,R5R9-F6YT-O3C9-ZY6N
PG169300015133251,OD169300015133251,MERCH_DIST_001,QRIS,LINKAJA,435000,13607,421393,IDR,SETTLED,Depot Cecep,depot.cecep@gmail.com,2023-08-19 14:00:00,2023-08-19 14:02:00,2023-08-20 14:02:00,ZVDK-TMK4-QX74-62AV
PG169300017002528,OD169300017002528,MERCH_DIST_001,E_WALLET,OVO,726000,15580,710420,IDR,SETTLED,Agen Siti,agen.siti@mail.com,2023-08-04 13:00:00,2023-08-04 13:01:00,2023-08-05 19:01:00,SKBD-0ZQ7-15JL-QZ2S
PG169300008590090,OD169300008590090,MERCH_DIST_001,QRIS,GOPAY,256000,5400,250600,IDR,SETTLED,Depot Novi,depot.novi@mail.com,2023-08-25 16:00:00,2023-08-25 16:02:00,2023-08-27 01:02:00,14TW-Y6VO-H8AD-T08K
PG169300013744172,OD169300013744172,MERCH_DIST_001,E_WALLET,LINKAJA,56000,1060,54940,IDR,SETTLED,CV Susanto,cv.susanto@mail.com,2023-08-22 17:00:00,2023-08-22 17:04:00,2023-08-24 04:04:00,G1JM-KAE3-U1BD-4VZH
PG169300020093016,OD169300020093016,MERCH_DIST_001,E_WALLET,GOPAY,328000,11262,316738,IDR,SETTLED,CV Mira,cv.mira@gmail.com,2023-09-03 18:00:00,2023-09-03 18:03:00,2023-09-05 02:03:00,SI0R-LX1B-ZSPZ-X8T8
PG169300022861062,OD169300022861062,MERCH_DIST_001,E_WALLET,OVO,72000,1990,70010,IDR,SETTLED,Kios Mira,kios.mira@gmail.com,2023-08-12 13:00:00,2023-08-12 13:05:00,2023-08-13 14:05:00,JMLS-P9LA-ZJZJ-7BCS
PG169300010677330,OD169300010677330,MERCH_DIST_001,E_WALLET,OVO,96000,2644,93356,IDR,SETTLED,PT Erna,pt.erna@yahoo.com,2023-08-24 15:00:00,2023-08-24 15:02:00,2023-08-26 01:02:00,LI9I-BWA4-0PW2-3N4T
PG169300016110746,OD169300016110746,MERCH_DIST_001,QRIS,SHOPEEPAY,360000,8745,351255,IDR,SETTLED,TB Priyanto,tb.priyanto@mail.com,2023-08-06 14:00:00,2023-08-06 14:01:00,2023-08-07 23:01:00,D4C4-9I31-D7L7-G53J
PG169300006714090,OD169300006714090,MERCH_DIST_001,QRIS,DANA,1360000,27154,1332846,IDR,SETTLED,Agen Yudi,agen.yudi@mail.com,2023-08-03 15:00:00,2023-08-03 15:02:00,2023-08-04 17:02:00,OVSV-91AS-GB3L-5X3M
PG169300019190452,OD169300019190452,MERCH_DIST_001,E_WALLET,GOPAY,207000,3357,203643,IDR,SETTLED,UD Ratna,ud.ratna@gmail.com,2023-08-22 14:00:00,2023-08-22 14:04:00,2023-08-23 10:04:00,H7QQ-79XP-X173-3YH2
PG169300008831410,OD169300008831410,MERCH_DIST_001,E_WALLET,LINKAJA,260000,8955,251045,IDR,SETTLED,Warung Dewi,dewi@email.com,2023-08-13 23:00:00,2023-08-13 23:02:00,2023-08-15 11:02:00,XJYP-ICWQ-V2LE-XEF4
PG169300018122832,OD169300018122832,MERCH_DIST_001,QRIS,SHOPEEPAY,712000,22117,689883,IDR,SETTLED,PT Sri,pt.sri@mail.com,2023-08-17 13:00:00,2023-08-17 13:04:00,2023-08-19 00:04:00,CYTI-884W-258W-ONEF
PG169300015658453,OD169300015658453,MERCH_DIST_001,QRIS,DANA,216000,7126,208874,IDR,SETTLED,CV Herman,cv.herman@email.com,2023-08-01 17:00:00,2023-08-01 17:03:00,2023-08-02 10:03:00,32I1-WHKY-MK74-J4JY
PG169300004690686,OD169300004690686,MERCH_DIST_001,QRIS,OVO,56000,842,55158,IDR,SETTLED,UD Surya,ud.surya@yahoo.com,2023-08-21 21:00:00,2023-08-21 21:04:00,2023-08-23 02:04:00,JLZ2-QCZI-VI6C-VGZD
PG169300021317920,OD169300021317920,MERCH_DIST_001,E_WALLET,LINKAJA,220000,6773,213227,IDR,SETTLED,Toko Hendra,hendra@yahoo.com,2023-08-15 15:00:00,2023-08-15 15:05:00,2023-08-16 12:05:00,HQSF-K2BN-ZF73-9L9M
PG169300022733284,OD169300022733284,MERCH_DIST_001,QRIS,SHOPEEPAY,606000,11768,594232,IDR,SETTLED,Toko Rini,rini@yahoo.com,2023-09-03 22:00:00,2023-09-03 22:01:00,2023-09-05 07:01:00,H2P9-Y6KZ-N91W-LZE0
PG169300017611323,OD169300017611323,MERCH_DIST_001,QRIS,LINKAJA,580000,14323,565677,IDR,SETTLED,CV Nana,cv.nana@gmail.com,2023-09-05 13:00:00,2023-09-05 13:01:00,2023-09-06 02:01:00,HW1Z-QNKB-8DW5-CYCX
PG169300021819825,OD169300021819825,MERCH_DIST_001,QRIS,OVO,832000,13500,818500,IDR,SETTLED,Warung Anto,anto@mail.com,2023-08-17 15:00:00,2023-08-17 15:05:00,2023-08-18 05:05:00,5NU0-Q2AW-V32G-0POX
PG169300009455685,OD169300009455685,MERCH_DIST_001,QRIS,LINKAJA,96000,2775,93225,IDR,SETTLED,PT Opi,pt.opi@gmail.com,2023-09-05 21:00:00,2023-09-05 21:05:00,2023-09-06 12:05:00,XDWN-2ABY-AVXB-M2TN
PG169300016876867,OD169300016876867,MERCH_DIST_001,E_WALLET,SHOPEEPAY,90000,1870,88130,IDR,SETTLED,Toko Lina,lina@email.com,2023-09-05 20:00:00,2023-09-05 20:03:00,2023-09-06 10:03:00,TI22-3BW9-QXDR-4K9Z
PG169300011081080,OD169300011081080,MERCH_DIST_001,E_WALLET,DANA,212000,4923,207077,IDR,SETTLED,Toko Dian,dian@mail.com,2023-08-22 13:00:00,2023-08-22 13:02:00,2023-08-23 13:02:00,MPYZ-3KR3-B8IS-IY3Q
PG169300010824762,OD169300010824762,MERCH_DIST_001,E_WALLET,SHOPEEPAY,322000,10341,311659,IDR,SETTLED,CV Mira,cv.mira@gmail.com,2023-09-04 22:00:00,2023-09-04 22:05:00,2023-09-05 17:05:00,8HFA-XGMU-38YH-IPUR
PG169300006164345,OD169300006164345,MERCH_DIST_001,E_WALLET,DANA,273000,4371,268629,IDR,SETTLED,CV Rini,cv.rini@gmail.com,2023-08-25 16:00:00,2023-08-25 16:03:00,2023-08-26 10:03:00,30DD-OJW5-G6WS-6243
PG169300011517408,OD169300011517408,MERCH_DIST_001,QRIS,GOPAY,236000,3813,232187,IDR,SETTLED,Warung Fitri,fitri@email.com,2023-09-05 17:00:00,2023-09-05 17:03:00,2023-09-06 07:03:00,WXNK-8ZLP-2WFS-F51S
PG169300020742680,OD169300020742680,MERCH_DIST_001,E_WALLET,SHOPEEPAY,414000,13209,400791,IDR,SETTLED,Depot Galang,depot.galang@yahoo.com,2023-08-24 23:00:00,2023-08-24 23:03:00,2023-08-25 15:03:00,4SNH-YNWB-PSK8-DBWN
PG169300008700678,OD169300008700678,MERCH_DIST_001,QRIS,LINKAJA,169000,4250,164750,IDR,SETTLED,PT Susanto,pt.susanto@yahoo.com,2023-08-01 13:00:00,2023-08-01 13:05:00,2023-08-02 21:05:00,EKKE-K1HM-4ZRO-5Q7B
PG169300011231610,OD169300011231610,MERCH_DIST_001,E_WALLET,DANA,336000,10356,325644,IDR,SETTLED,Depot Joko,depot.joko@mail.com,2023-08-13 19:00:00,2023-08-13 19:02:00,2023-08-15 02:02:00,4WJ1-EDEL-1JKS-TICC
PG169300016867400,OD169300016867400,MERCH_DIST_001,E_WALLET,DANA,114000,3585,110415,IDR,SETTLED,Toko Lina,lina@email.com,2023-08-06 17:00:00,2023-08-06 17:03:00,2023-08-07 19:03:00,DKNY-IQPH-2TYZ-7AZD
PG169300022523964,OD169300022523964,MERCH_DIST_001,QRIS,OVO,627000,11544,615456,IDR,SETTLED,Warung Gunawan,gunawan@email.com,2023-08-19 21:00:00,2023-08-19 21:01:00,2023-08-21 07:01:00,YT7T-KRM2-X058-ZDBV
PG169300005443290,OD169300005443290,MERCH_DIST_001,QRIS,LINKAJA,570000,19939,550061,IDR,SETTLED,Depot Tina,depot.tina@yahoo.com,2023-09-02 15:00:00,2023-09-02 15:05:00,2023-09-03 12:05:00,40N1-G3CH-M8JR-QI6W
PG169300018286632,OD169300018286632,MERCH_DIST_001,QRIS,GOPAY,104000,2113,101887,IDR,SETTLED,TB Tono,tb.tono@yahoo.com,2023-08-05 20:00:00,2023-08-05 20:02:00,2023-08-06 14:02:00,GJFS-S068-5HGA-OUC6
PG169300009263856,OD169300009263856,MERCH_DIST_001,E_WALLET,GOPAY,700000,16396,683604,IDR,SETTLED,Toko Tina,tina@mail.com,2023-08-29 13:00:00,2023-08-29 13:04:00,2023-08-30 11:04:00,QPTP-J53F-Q24Q-88NC
